t_ms,ax,ay,az,norm,dnorm,energy,impact
14288.739,0.07520,-0.99805,-0.24512,1.03045,0.00306,0.00027,0
14290.199,0.07153,-1.00073,-0.24097,1.03182,0.00136,0.00027,0
14291.655,0.07886,-0.99609,-0.23901,1.02740,0.00442,0.00028,0
14293.113,0.07910,-0.98755,-0.24048,1.01948,0.00792,0.00034,0
14294.576,0.08057,-0.98950,-0.23560,1.02035,0.00087,0.00032,0
14296.033,0.07666,-1.00146,-0.24146,1.03301,0.01266,0.00047,0
14297.510,0.07886,-0.99927,-0.23389,1.02930,0.00371,0.00049,0
14298.967,0.07935,-0.99756,-0.23730,1.02846,0.00084,0.00048,0
14300.424,0.07495,-0.99707,-0.23584,1.02732,0.00114,0.00047,0
14301.881,0.08057,-0.99658,-0.24023,1.02829,0.00097,0.00044,0
14303.337,0.08203,-1.00122,-0.23999,1.03284,0.00455,0.00043,0
14304.825,0.07886,-0.99536,-0.24487,1.02807,0.00478,0.00044,0
14306.253,0.07837,-0.99805,-0.24731,1.03121,0.00315,0.00045,0
14307.708,0.07617,-0.99658,-0.23071,1.02577,0.00544,0.00047,0
14309.162,0.07788,-0.99609,-0.23706,1.02687,0.00110,0.00047,0
14310.614,0.07910,-0.99561,-0.24609,1.02862,0.00174,0.00046,0
14312.677,0.07861,-0.99219,-0.23535,1.02274,0.00587,0.00048,0
14314.184,0.07739,-1.00122,-0.24902,1.03462,0.01188,0.00061,0
14315.687,0.07861,-0.99805,-0.24170,1.02990,0.00472,0.00061,0
14317.278,0.07910,-0.99976,-0.24243,1.03177,0.00187,0.00061,0
14318.763,0.07983,-0.99829,-0.23853,1.02949,0.00227,0.00062,0
14320.222,0.07935,-0.99609,-0.23975,1.02761,0.00188,0.00059,0
14321.708,0.07812,-0.99365,-0.24756,1.02700,0.00060,0.00058,0
14323.176,0.08105,-0.99731,-0.25049,1.03148,0.00448,0.00060,0
14324.686,0.07666,-0.98950,-0.23462,1.01982,0.01166,0.00072,0
14326.149,0.08203,-0.99048,-0.23511,1.02130,0.00148,0.00072,0
14327.609,0.08423,-0.99170,-0.24121,1.02408,0.00278,0.00072,0
14329.063,0.08398,-0.99438,-0.23584,1.02541,0.00133,0.00071,0
14330.518,0.07910,-0.99243,-0.23169,1.02218,0.00323,0.00065,0
14331.974,0.07690,-1.00024,-0.23828,1.03111,0.00892,0.00073,0
14333.432,0.07568,-0.99097,-0.24097,1.02265,0.00846,0.00064,0
14334.887,0.08105,-0.99512,-0.23877,1.02657,0.00392,0.00065,0
14336.341,0.07886,-0.99170,-0.23706,1.02268,0.00388,0.00066,0
14337.796,0.07935,-1.00488,-0.24658,1.03773,0.01505,0.00088,0
14339.254,0.08252,-0.99805,-0.24707,1.03148,0.00625,0.00092,0
14340.711,0.08618,-0.99438,-0.24341,1.02736,0.00412,0.00092,0
14342.175,0.08252,-0.99585,-0.24658,1.02924,0.00187,0.00090,0
14343.633,0.08057,-0.99341,-0.24268,1.02579,0.00345,0.00090,0
14345.091,0.07959,-0.99829,-0.25488,1.03339,0.00760,0.00093,0
14346.562,0.08350,-0.99780,-0.23975,1.02959,0.00379,0.00094,0
14348.026,0.08423,-0.99683,-0.24023,1.02882,0.00077,0.00094,0
14349.486,0.08374,-0.99854,-0.25122,1.03305,0.00423,0.00092,0
14350.946,0.07983,-1.00000,-0.24072,1.03166,0.00139,0.00078,0
14352.405,0.07959,-0.99683,-0.24170,1.02879,0.00287,0.00077,0
14353.865,0.08252,-1.00342,-0.25122,1.03767,0.00888,0.00085,0
14355.326,0.08057,-0.99854,-0.24658,1.03168,0.00599,0.00088,0
14356.784,0.08521,-0.99976,-0.24219,1.03219,0.00051,0.00087,0
14358.243,0.08008,-0.99951,-0.23755,1.03047,0.00173,0.00088,0
14359.703,0.07837,-0.98804,-0.24365,1.02065,0.00982,0.00095,0
14361.253,0.08276,-0.99023,-0.24243,1.02283,0.00218,0.00082,0
14362.712,0.07568,-0.99756,-0.24365,1.02967,0.00684,0.00087,0
14364.171,0.07666,-0.99756,-0.24341,1.02968,0.00001,0.00086,0
14365.629,0.08032,-0.99780,-0.24023,1.02945,0.00023,0.00086,0
14367.088,0.08179,-0.99536,-0.23706,1.02647,0.00299,0.00086,0
14368.546,0.08203,-0.99707,-0.24683,1.03044,0.00397,0.00079,0
14370.006,0.08032,-1.00146,-0.24097,1.03317,0.00274,0.00073,0
14371.465,0.07617,-0.99585,-0.23999,1.02719,0.00599,0.00075,0
14372.923,0.07544,-0.99683,-0.24707,1.02976,0.00257,0.00074,0
14374.382,0.07520,-0.99707,-0.24219,1.02881,0.00094,0.00051,0
14375.842,0.07666,-0.99609,-0.24585,1.02884,0.00003,0.00047,0
14377.301,0.08350,-0.99414,-0.24536,1.02737,0.00147,0.00046,0
14378.759,0.08081,-0.99902,-0.23926,1.03045,0.00308,0.00047,0
14380.218,0.07910,-0.99609,-0.23975,1.02759,0.00286,0.00046,0
14381.676,0.07837,-0.99487,-0.24390,1.02733,0.00026,0.00040,0
14383.134,0.07568,-0.99487,-0.24072,1.02638,0.00095,0.00039,0
14384.591,0.07520,-1.00024,-0.24805,1.03328,0.00691,0.00044,0
14386.049,0.08179,-1.00098,-0.24194,1.03304,0.00024,0.00042,0
14387.506,0.07983,-1.00000,-0.24805,1.03339,0.00035,0.00042,0
14388.964,0.07397,-0.99243,-0.24780,1.02557,0.00782,0.00047,0
14390.423,0.08325,-1.00439,-0.24707,1.03768,0.01211,0.00054,0
14391.881,0.09106,-0.99683,-0.23535,1.02827,0.00941,0.00059,0
14393.341,0.08057,-0.99316,-0.24194,1.02538,0.00289,0.00060,0
14394.800,0.08179,-0.99292,-0.23804,1.02432,0.00105,0.00060,0
14396.257,0.08423,-0.99976,-0.24023,1.03166,0.00733,0.00056,0
14397.718,0.07642,-0.99902,-0.24072,1.03045,0.00120,0.00055,0
14399.176,0.07422,-0.99707,-0.24316,1.02897,0.00148,0.00051,0
14400.635,0.08130,-0.99902,-0.24316,1.03140,0.00243,0.00051,0
14402.094,0.07837,-0.99854,-0.24634,1.03145,0.00005,0.00051,0
14403.554,0.07690,-0.99951,-0.23755,1.03023,0.00123,0.00051,0
14405.012,0.07642,-0.99634,-0.23950,1.02757,0.00266,0.00050,0
14406.470,0.08252,-1.00024,-0.23926,1.03177,0.00420,0.00051,0
14407.929,0.08398,-1.00171,-0.24512,1.03468,0.00291,0.00048,0
14409.388,0.07837,-1.00220,-0.23950,1.03339,0.00128,0.00048,0
14410.847,0.08008,-0.99854,-0.23560,1.02907,0.00432,0.00049,0
14412.305,0.07666,-1.00220,-0.24194,1.03383,0.00476,0.00052,0
14413.764,0.08252,-0.99707,-0.23779,1.02835,0.00548,0.00054,0
14415.223,0.08252,-0.99243,-0.23706,1.02368,0.00467,0.00056,0
14416.696,0.07935,-0.99683,-0.24243,1.02895,0.00526,0.00058,0
14418.155,0.07983,-0.99146,-0.24536,1.02448,0.00447,0.00060,0
14419.619,0.07886,-0.99683,-0.24121,1.02862,0.00414,0.00061,0
14421.077,0.07593,-0.99292,-0.23828,1.02393,0.00469,0.00059,0
14422.536,0.07935,-0.99609,-0.24023,1.02772,0.00379,0.00060,0
14424.014,0.07812,-0.99390,-0.23462,1.02420,0.00352,0.00061,0
14425.468,0.07471,-0.99536,-0.23218,1.02481,0.00061,0.00055,0
14426.929,0.08105,-0.99561,-0.23071,1.02520,0.00039,0.00041,0
14428.388,0.08008,-0.99878,-0.23120,1.02831,0.00312,0.00033,0
14429.846,0.07837,-0.99316,-0.24023,1.02481,0.00351,0.00033,0
14431.304,0.08105,-1.00146,-0.24243,1.03357,0.00877,0.00041,0
14432.761,0.08105,-0.99585,-0.24316,1.02831,0.00527,0.00038,0
14434.219,0.07935,-0.99829,-0.24414,1.03077,0.00246,0.00038,0
14435.677,0.08154,-0.99878,-0.23999,1.03044,0.00033,0.00038,0
14437.135,0.08276,-0.99463,-0.23584,1.02555,0.00489,0.00040,0
14438.594,0.08252,-0.99829,-0.24951,1.03230,0.00675,0.00045,0
14440.051,0.08154,-0.99341,-0.24976,1.02756,0.00474,0.00047,0
14441.517,0.08081,-0.99634,-0.23364,1.02655,0.00101,0.00046,0
14442.976,0.07739,-0.99292,-0.23804,1.02398,0.00257,0.00045,0
14444.434,0.07739,-1.00366,-0.24536,1.03611,0.01213,0.00059,0
14445.893,0.08301,-1.00073,-0.24121,1.03273,0.00338,0.00060,0
14447.351,0.07739,-0.99707,-0.24854,1.03049,0.00224,0.00058,0
14448.808,0.08228,-1.00024,-0.24854,1.03394,0.00345,0.00057,0
14450.266,0.07715,-0.99292,-0.24463,1.02552,0.00842,0.00061,0
14451.724,0.08032,-0.99658,-0.24365,1.02907,0.00356,0.00061,0
14453.181,0.07739,-0.99683,-0.23315,1.02665,0.00242,0.00058,0
14454.638,0.07397,-0.99512,-0.23340,1.02480,0.00186,0.00057,0
14456.119,0.08618,-0.99634,-0.24219,1.02897,0.00417,0.00057,0
14457.658,0.08105,-0.99609,-0.24097,1.02803,0.00094,0.00055,0
14459.116,0.08521,-0.99951,-0.24097,1.03167,0.00365,0.00055,0
14460.574,0.08276,-0.99390,-0.24072,1.02598,0.00570,0.00057,0
14462.033,0.07568,-0.99292,-0.24048,1.02443,0.00155,0.00057,0
14463.503,0.08057,-0.99194,-0.24707,1.02542,0.00099,0.00057,0
14464.960,0.07324,-0.99829,-0.24414,1.03032,0.00490,0.00058,0
14466.418,0.07886,-0.99902,-0.24731,1.03220,0.00188,0.00057,0
14467.876,0.07837,-1.00366,-0.24463,1.03601,0.00382,0.00051,0
14469.342,0.07788,-0.99731,-0.24097,1.02896,0.00705,0.00053,0
14470.802,0.07861,-0.99707,-0.23853,1.02821,0.00075,0.00053,0
14472.259,0.08032,-1.00146,-0.24243,1.03352,0.00530,0.00056,0
14473.717,0.08057,-0.99731,-0.24976,1.03126,0.00225,0.00054,0
14475.176,0.07910,-0.99463,-0.23364,1.02476,0.00650,0.00053,0
14476.634,0.08032,-1.00317,-0.23828,1.03421,0.00945,0.00060,0
14478.093,0.08398,-1.00073,-0.23535,1.03146,0.00275,0.00061,0
14479.553,0.08545,-1.00000,-0.24951,1.03419,0.00273,0.00061,0
14481.011,0.07935,-0.99829,-0.23950,1.02968,0.00451,0.00048,0
14482.469,0.08325,-1.00049,-0.24316,1.03297,0.00329,0.00048,0
14483.927,0.08154,-0.99902,-0.24219,1.03119,0.00178,0.00048,0
14485.385,0.08081,-1.00024,-0.23853,1.03146,0.00027,0.00047,0
14486.843,0.08472,-0.99878,-0.23779,1.03019,0.00128,0.00040,0
14488.302,0.07446,-0.99243,-0.24634,1.02525,0.00493,0.00041,0
14489.760,0.08081,-0.99438,-0.23901,1.02589,0.00064,0.00040,0
14491.219,0.07959,-0.99536,-0.24121,1.02726,0.00136,0.00040,0
14492.701,0.07544,-0.99536,-0.24292,1.02735,0.00009,0.00038,0
14494.161,0.08228,-1.00098,-0.24121,1.03291,0.00556,0.00041,0
14495.620,0.07349,-0.99170,-0.24292,1.02366,0.00925,0.00049,0
14497.197,0.08057,-1.00000,-0.24292,1.03223,0.00857,0.00053,0
14498.665,0.07886,-0.99365,-0.24683,1.02688,0.00535,0.00055,0
14500.122,0.07739,-0.99048,-0.24219,1.02259,0.00429,0.00057,0
14501.582,0.07983,-0.99634,-0.24365,1.02880,0.00621,0.00059,0
14503.042,0.08154,-0.99561,-0.24048,1.02748,0.00132,0.00058,0
14504.501,0.08374,-0.99878,-0.23633,1.02977,0.00229,0.00058,0
14505.959,0.07910,-0.99268,-0.24609,1.02578,0.00399,0.00054,0
14507.418,0.08032,-0.99512,-0.24390,1.02771,0.00193,0.00054,0
14508.877,0.07910,-0.99829,-0.25049,1.03227,0.00456,0.00054,0
14510.336,0.07520,-0.99585,-0.23804,1.02666,0.00561,0.00056,0
14511.796,0.07886,-0.99512,-0.23755,1.02611,0.00055,0.00052,0
14513.280,0.07251,-0.99951,-0.24438,1.03151,0.00539,0.00046,0
14514.738,0.07715,-0.99561,-0.23853,1.02668,0.00482,0.00048,0
14516.197,0.07690,-0.99878,-0.23633,1.02924,0.00255,0.00048,0
14517.655,0.08057,-0.99438,-0.24170,1.02650,0.00273,0.00046,0
14519.114,0.08472,-1.00073,-0.24341,1.03339,0.00688,0.00050,0
14520.572,0.08350,-1.00146,-0.24634,1.03469,0.00130,0.00050,0
14522.031,0.08301,-0.99756,-0.23657,1.02858,0.00611,0.00054,0
14523.505,0.08252,-0.99976,-0.24390,1.03238,0.00380,0.00055,0
14524.964,0.08032,-0.99731,-0.24658,1.03048,0.00190,0.00053,0
14526.424,0.07471,-1.00244,-0.24414,1.03444,0.00396,0.00054,0
14527.884,0.07397,-0.99756,-0.24341,1.02949,0.00496,0.00057,0
14529.342,0.07861,-0.99536,-0.24121,1.02718,0.00230,0.00057,0
14530.820,0.08301,-1.00049,-0.24121,1.03250,0.00531,0.00057,0
14532.279,0.08716,-0.99829,-0.23999,1.03043,0.00207,0.00049,0
14533.737,0.08057,-0.99414,-0.24756,1.02766,0.00276,0.00042,0
14535.196,0.08008,-0.99316,-0.24487,1.02604,0.00163,0.00040,0
14536.655,0.08154,-0.99878,-0.23608,1.02954,0.00350,0.00039,0
14538.114,0.07837,-0.99780,-0.24512,1.03045,0.00092,0.00035,0
14539.576,0.08057,-0.99585,-0.23779,1.02701,0.00344,0.00036,0
14541.035,0.08228,-0.99365,-0.24805,1.02744,0.00043,0.00036,0
14542.493,0.07837,-0.99463,-0.24487,1.02732,0.00012,0.00034,0
14543.951,0.07495,-0.99854,-0.24121,1.02999,0.00266,0.00034,0
14545.410,0.08228,-0.99170,-0.23950,1.02352,0.00646,0.00036,0
14546.885,0.07739,-0.99731,-0.23828,1.02830,0.00478,0.00036,0
14548.342,0.07300,-1.00024,-0.23999,1.03122,0.00292,0.00036,0
14549.801,0.07788,-0.99585,-0.23706,1.02664,0.00458,0.00036,0
14551.260,0.07983,-0.99414,-0.23608,1.02490,0.00173,0.00034,0
14552.719,0.08105,-0.99414,-0.24097,1.02613,0.00123,0.00033,0
14554.256,0.08252,-0.99536,-0.23267,1.02552,0.00062,0.00032,0
14555.716,0.07544,-0.99341,-0.24023,1.02482,0.00069,0.00028,0
14557.174,0.07715,-0.99854,-0.23267,1.02818,0.00336,0.00029,0
14558.634,0.07642,-0.99927,-0.23853,1.03018,0.00200,0.00025,0
14560.094,0.07861,-0.99585,-0.23975,1.02731,0.00287,0.00025,0
14561.567,0.07886,-1.00171,-0.23975,1.03301,0.00570,0.00028,0
14563.026,0.07983,-0.99463,-0.24585,1.02767,0.00535,0.00029,0
14564.485,0.07788,-0.99561,-0.24048,1.02719,0.00048,0.00026,0
14565.943,0.07715,-0.99756,-0.23608,1.02801,0.00082,0.00026,0
14567.402,0.08008,-0.99780,-0.23926,1.02921,0.00119,0.00023,0
14568.860,0.08569,-0.99268,-0.24048,1.02498,0.00423,0.00025,0
14570.319,0.07886,-0.99512,-0.23389,1.02527,0.00029,0.00024,0
14571.778,0.08228,-0.99536,-0.24756,1.02898,0.00371,0.00025,0
14573.236,0.08154,-0.99707,-0.23828,1.02839,0.00059,0.00024,0
14574.696,0.07959,-1.00220,-0.24390,1.03451,0.00613,0.00028,0
14576.154,0.07910,-1.00000,-0.24048,1.03155,0.00297,0.00027,0
14577.612,0.08154,-1.00146,-0.23853,1.03270,0.00116,0.00027,0
14579.072,0.08057,-0.99902,-0.24268,1.03123,0.00148,0.00028,0
14580.530,0.08105,-0.99805,-0.23584,1.02873,0.00250,0.00027,0
14581.990,0.08179,-0.99951,-0.23804,1.03072,0.00198,0.00024,0
14583.484,0.07666,-0.99854,-0.24365,1.03069,0.00003,0.00021,0
14584.942,0.08008,-0.99438,-0.24365,1.02693,0.00376,0.00022,0
14586.404,0.08325,-0.99805,-0.24634,1.03136,0.00444,0.00022,0
14587.862,0.08228,-0.99927,-0.24390,1.03189,0.00052,0.00022,0
14589.333,0.08203,-0.99658,-0.24146,1.02869,0.00320,0.00022,0
14590.824,0.07935,-0.99585,-0.24658,1.02899,0.00030,0.00022,0
14592.283,0.07837,-0.99512,-0.24438,1.02768,0.00131,0.00023,0
14593.743,0.08105,-1.00024,-0.24097,1.03205,0.00437,0.00023,0
14595.201,0.08228,-0.99829,-0.23535,1.02895,0.00309,0.00024,0
14596.659,0.07568,-0.99219,-0.23486,1.02241,0.00654,0.00027,0
14598.123,0.07959,-0.99414,-0.24170,1.02619,0.00378,0.00025,0
14599.585,0.07642,-1.00293,-0.24268,1.03470,0.00851,0.00030,0
14601.044,0.07788,-0.99487,-0.24780,1.02822,0.00647,0.00034,0
14602.503,0.07788,-0.99683,-0.24487,1.02941,0.00119,0.00034,0
14603.962,0.08008,-0.99731,-0.24609,1.03034,0.00093,0.00034,0
14605.420,0.07959,-0.99658,-0.24609,1.02960,0.00075,0.00032,0
14606.878,0.08228,-0.99658,-0.24414,1.02934,0.00025,0.00032,0
14608.338,0.08179,-1.00317,-0.24341,1.03552,0.00617,0.00035,0
14609.796,0.07690,-0.99634,-0.23438,1.02642,0.00910,0.00043,0
14611.255,0.08105,-0.99585,-0.24536,1.02883,0.00241,0.00040,0
14612.713,0.08228,-1.00366,-0.24365,1.03609,0.00726,0.00044,0
14614.173,0.08179,-0.99585,-0.24780,1.02947,0.00661,0.00048,0
14615.634,0.08228,-0.99048,-0.24243,1.02303,0.00644,0.00052,0
14617.092,0.08521,-0.99707,-0.24023,1.02914,0.00611,0.00055,0
14618.551,0.08032,-0.99707,-0.23975,1.02863,0.00051,0.00055,0
14620.010,0.07935,-0.99756,-0.23633,1.02824,0.00039,0.00055,0
14621.467,0.07666,-0.99609,-0.24268,1.02809,0.00015,0.00054,0
14622.927,0.08008,-0.99878,-0.24072,1.03050,0.00240,0.00052,0
14624.385,0.08569,-0.99707,-0.24170,1.02952,0.00098,0.00052,0
14625.844,0.07788,-0.99463,-0.22803,1.02340,0.00612,0.00055,0
14627.303,0.07739,-0.99585,-0.24316,1.02802,0.00462,0.00057,0
14628.762,0.08154,-0.99219,-0.24121,1.02434,0.00369,0.00058,0
14630.223,0.07861,-0.99585,-0.23682,1.02663,0.00230,0.00057,0
14631.683,0.07568,-0.99731,-0.23682,1.02784,0.00120,0.00056,0
14633.141,0.07666,-1.00220,-0.23804,1.03293,0.00509,0.00055,0
14634.601,0.08203,-0.99707,-0.24512,1.03003,0.00290,0.00054,0
14636.064,0.07520,-0.99854,-0.24585,1.03110,0.00107,0.00047,0
14637.524,0.07910,-0.99902,-0.24146,1.03083,0.00027,0.00043,0
14638.983,0.07617,-1.00122,-0.24365,1.03325,0.00243,0.00043,0
14640.441,0.08008,-0.98926,-0.24829,1.02308,0.01017,0.00053,0
14641.900,0.08374,-0.99170,-0.24048,1.02387,0.00079,0.00053,0
14643.359,0.07959,-0.99805,-0.23877,1.02929,0.00542,0.00056,0
14644.817,0.07715,-0.99683,-0.24414,1.02918,0.00011,0.00053,0
14646.275,0.08545,-1.00366,-0.24316,1.03623,0.00704,0.00049,0
14647.733,0.08032,-1.00122,-0.23950,1.03260,0.00363,0.00050,0
14649.191,0.07959,-0.99634,-0.23730,1.02730,0.00530,0.00047,0
14650.735,0.07959,-0.99561,-0.25098,1.02983,0.00254,0.00044,0
14652.194,0.07886,-0.99316,-0.23560,1.02377,0.00607,0.00043,0
14653.653,0.08301,-0.99561,-0.23364,1.02602,0.00225,0.00040,0
14655.111,0.08350,-0.99512,-0.24048,1.02716,0.00114,0.00040,0
14656.570,0.08228,-0.99780,-0.23511,1.02842,0.00126,0.00040,0
14658.029,0.08081,-0.99048,-0.24023,1.02239,0.00603,0.00044,0
14659.518,0.08594,-0.99023,-0.23779,1.02201,0.00039,0.00043,0
14660.976,0.08105,-0.99585,-0.23633,1.02671,0.00471,0.00045,0
14662.437,0.07886,-0.99609,-0.24707,1.02930,0.00259,0.00042,0
14663.896,0.07812,-1.00220,-0.24585,1.03486,0.00556,0.00043,0
14665.359,0.07788,-0.99121,-0.24316,1.02357,0.01130,0.00055,0
14666.819,0.08154,-0.99219,-0.24194,1.02451,0.00094,0.00054,0
14668.277,0.08398,-0.99194,-0.23633,1.02316,0.00135,0.00054,0
14669.735,0.08374,-0.99512,-0.23999,1.02707,0.00391,0.00053,0
14671.194,0.07959,-0.99365,-0.24463,1.02641,0.00065,0.00053,0
14672.652,0.07910,-0.99438,-0.24512,1.02720,0.00079,0.00052,0
14674.110,0.08521,-0.99854,-0.24097,1.03073,0.00353,0.00054,0
14675.571,0.08740,-1.00342,-0.23999,1.03541,0.00469,0.00055,0
14677.030,0.07959,-0.99585,-0.23804,1.02699,0.00842,0.00052,0
14678.490,0.08105,-0.99487,-0.23950,1.02650,0.00049,0.00052,0
14679.949,0.07861,-0.99902,-0.23682,1.02971,0.00321,0.00050,0
14681.408,0.08130,-0.99512,-0.24121,1.02716,0.00256,0.00051,0
14682.876,0.07983,-0.99854,-0.23242,1.02833,0.00118,0.00046,0
14684.331,0.08252,-0.99463,-0.24756,1.02829,0.00004,0.00045,0
14685.791,0.08105,-0.99170,-0.24243,1.02411,0.00418,0.00044,0
14687.250,0.07788,-1.00391,-0.23950,1.03501,0.01090,0.00055,0
14688.708,0.08301,-0.99731,-0.23853,1.02880,0.00622,0.00055,0
14690.169,0.07324,-0.99585,-0.24390,1.02789,0.00090,0.00055,0
14691.629,0.07959,-1.00317,-0.23730,1.03393,0.00603,0.00058,0
14693.087,0.07739,-0.99756,-0.24072,1.02911,0.00482,0.00060,0
14694.547,0.08057,-0.99512,-0.24292,1.02750,0.00161,0.00057,0
14696.005,0.08130,-0.99927,-0.24121,1.03118,0.00368,0.00058,0
14697.466,0.08032,-0.99438,-0.24170,1.02648,0.00469,0.00058,0
14698.926,0.08081,-0.99487,-0.23901,1.02637,0.00012,0.00057,0
14700.384,0.07935,-0.99536,-0.23853,1.02661,0.00025,0.00054,0
14701.843,0.08057,-0.99634,-0.24585,1.02938,0.00277,0.00042,0
14703.302,0.08545,-1.00000,-0.24390,1.03285,0.00347,0.00044,0
14704.760,0.08154,-1.00122,-0.24121,1.03309,0.00024,0.00043,0
14706.219,0.07886,-0.99756,-0.24683,1.03066,0.00243,0.00042,0
14707.680,0.07642,-0.99561,-0.24390,1.02789,0.00277,0.00043,0
14709.138,0.07520,-1.00024,-0.24146,1.03172,0.00383,0.00045,0
14710.597,0.07935,-0.99756,-0.24438,1.03012,0.00160,0.00044,0
14712.065,0.07812,-0.98950,-0.23950,1.02107,0.00905,0.00050,0
14713.524,0.07715,-0.99756,-0.24048,1.02903,0.00796,0.00049,0
14714.983,0.07593,-0.99365,-0.23682,1.02430,0.00473,0.00051,0
14716.441,0.08081,-0.99390,-0.23511,1.02452,0.00022,0.00050,0
14717.899,0.08008,-0.99292,-0.22949,1.02224,0.00228,0.00050,0
14719.358,0.07642,-0.99194,-0.24023,1.02348,0.00124,0.00050,0
14720.816,0.07935,-0.99268,-0.23950,1.02424,0.00076,0.00050,0
14722.290,0.07886,-0.99854,-0.24121,1.03028,0.00604,0.00052,0
14723.750,0.07495,-1.00024,-0.23657,1.03057,0.00029,0.00040,0
14725.208,0.08276,-0.99731,-0.24487,1.03027,0.00030,0.00036,0
14726.669,0.07959,-0.99731,-0.24268,1.02950,0.00077,0.00036,0
14728.126,0.08154,-0.99561,-0.24390,1.02828,0.00121,0.00033,0
14729.585,0.08740,-0.99658,-0.24365,1.02965,0.00137,0.00030,0
14731.046,0.08130,-0.99536,-0.24341,1.02791,0.00174,0.00030,0
14732.504,0.08228,-0.99829,-0.24365,1.03088,0.00297,0.00030,0
14733.989,0.07861,-0.99365,-0.23853,1.02490,0.00598,0.00031,0
14735.447,0.08081,-0.99756,-0.23950,1.02908,0.00418,0.00033,0
14736.905,0.07983,-0.99023,-0.22314,1.01820,0.01088,0.00045,0
14738.365,0.07935,-0.99292,-0.23413,1.02323,0.00503,0.00047,0
14739.824,0.08154,-0.99243,-0.24536,1.02556,0.00233,0.00046,0
14741.282,0.08374,-0.99438,-0.24097,1.02659,0.00103,0.00046,0
14742.742,0.08545,-0.99609,-0.24536,1.02942,0.00283,0.00046,0
14744.199,0.08228,-0.99731,-0.23657,1.02829,0.00113,0.00046,0
14745.659,0.07715,-0.99438,-0.23950,1.02573,0.00256,0.00045,0
14747.189,0.08032,-0.99585,-0.24585,1.02889,0.00316,0.00046,0
14748.649,0.07788,-0.99561,-0.23853,1.02674,0.00215,0.00038,0
14750.108,0.08301,-1.00000,-0.23999,1.03174,0.00500,0.00034,0
14751.583,0.08154,-0.99585,-0.23511,1.02647,0.00527,0.00035,0
14753.042,0.08057,-0.99731,-0.24048,1.02906,0.00259,0.00035,0
14754.502,0.08569,-0.99805,-0.24683,1.03168,0.00262,0.00036,0
14755.961,0.07788,-0.99854,-0.23511,1.02879,0.00289,0.00036,0
14757.419,0.08057,-1.00073,-0.23877,1.03197,0.00318,0.00037,0
14758.879,0.08154,-1.00098,-0.23999,1.03257,0.00060,0.00034,0
14760.337,0.08057,-0.99976,-0.24341,1.03211,0.00046,0.00034,0
14761.796,0.08057,-1.00220,-0.23169,1.03178,0.00033,0.00034,0
14763.254,0.07739,-0.99756,-0.24023,1.02899,0.00279,0.00034,0
14764.741,0.07446,-0.99854,-0.23486,1.02848,0.00051,0.00034,0
14766.200,0.08154,-0.99609,-0.23853,1.02750,0.00099,0.00034,0
14767.660,0.08008,-0.99707,-0.23438,1.02737,0.00012,0.00034,0
14769.119,0.08032,-0.99829,-0.24170,1.03027,0.00290,0.00034,0
14770.577,0.07812,-1.00122,-0.24658,1.03409,0.00382,0.00032,0
14772.036,0.08032,-0.99878,-0.25098,1.03296,0.00114,0.00030,0
14773.495,0.08203,-0.99854,-0.24805,1.03215,0.00081,0.00018,0
14774.954,0.08252,-0.99658,-0.24390,1.02931,0.00284,0.00016,0
14776.413,0.07495,-0.99536,-0.24194,1.02708,0.00222,0.00016,0
14777.872,0.08521,-0.99805,-0.24292,1.03071,0.00363,0.00018,0
14779.331,0.08521,-0.99585,-0.24390,1.02882,0.00190,0.00017,0
14780.790,0.08008,-0.99658,-0.23804,1.02774,0.00108,0.00017,0
14782.265,0.08203,-0.99658,-0.24097,1.02858,0.00084,0.00017,0
14783.723,0.07593,-1.00000,-0.24829,1.03316,0.00458,0.00018,0
14785.181,0.07690,-0.99805,-0.24194,1.02983,0.00333,0.00018,0
14786.641,0.07935,-0.99609,-0.24731,1.02940,0.00043,0.00016,0
14788.123,0.08008,-0.99707,-0.24365,1.02953,0.00013,0.00013,0
14789.594,0.07690,-0.99365,-0.24463,1.02621,0.00332,0.00013,0
14791.053,0.07397,-0.99438,-0.23657,1.02481,0.00140,0.00013,0
14792.510,0.07910,-0.99414,-0.22949,1.02335,0.00146,0.00012,0
14793.970,0.08228,-0.99536,-0.24316,1.02793,0.00458,0.00013,0
14795.428,0.07471,-1.00024,-0.24194,1.03180,0.00387,0.00015,0
14796.888,0.08154,-0.99463,-0.23999,1.02642,0.00538,0.00018,0
14798.348,0.07837,-0.99390,-0.23950,1.02535,0.00107,0.00018,0
14799.807,0.08008,-0.99170,-0.24365,1.02433,0.00102,0.00017,0
14801.266,0.08203,-0.99121,-0.24365,1.02401,0.00032,0.00017,0
14802.726,0.08447,-0.99731,-0.24805,1.03116,0.00715,0.00022,0
14804.183,0.08203,-0.99341,-0.24512,1.02648,0.00468,0.00024,0
14805.642,0.08301,-1.00098,-0.25122,1.03535,0.00887,0.00031,0
14807.114,0.08276,-1.00024,-0.24805,1.03386,0.00149,0.00030,0
14808.575,0.08228,-0.99414,-0.24097,1.02623,0.00763,0.00036,0
14810.033,0.07837,-0.99927,-0.23706,1.02999,0.00376,0.00037,0
14811.527,0.07861,-0.99951,-0.24976,1.03324,0.00325,0.00037,0
